"rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","target_group","target_index","condition_label","correct","choices","correct_choice","trial_duration","flip_timestamps","response_ends_trial","number_of_apertures","number_of_dots","number_of_sets","coherent_direction","coherence","opposite_coherence","dot_radius","dot_side_length","dot_life","move_distance","aperture_width","aperture_height","dot_color","dot_shape","background_color","RDK_type","aperture_type","reinsert_type","frame_rate","frame_rate_array","number_of_frames","aperture_center_x","aperture_center_y","fixation_cross","fixation_cross_width","fixation_cross_height","fixation_cross_color","fixation_cross_thickness","border","border_thickness","border_color","canvas_width","canvas_height","target_direction","distractor_direction","response_angle_css","response_angle_rdk","angular_error","reward_points","rotation_angle","key_press"
"4036","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","202","2.1.0","684681","white","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","431","19","16","6","59",""
"null","
          <p style=""color: #00FF00;"">Your reward: 6 points</p>
        ","null","html-keyboard-response","203","2.1.0","686683","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","204","2.1.0","687686","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","205","2.0.0","689688","black","1","B_H_vs_W_L_rep10","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[183,97]","1","0","2","1","-1","1","300","300","[""white"",""black""]","circle","#AAA","3","2","2","16.958333333333332","[15,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,18,17,16,17,17,17,17,17,17,17,17]","120","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","97","183","","","","","",""
"2202","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","206","2.1.0","691891","black","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","","353","97","0","10","59",""
"null","
          <p style=""color: #00FF00;"">Your reward: 10 points</p>
        ","null","html-keyboard-response","207","2.1.0","693893","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","208","2.1.0","694896","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","209","2.0.0","696900","white","1","W_H_vs_B_L_rep1","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[277,354]","1","0","2","1","-1","1","300","300","[""black"",""white""]","circle","#AAA","3","2","2","16.949579831932773","[21,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,16,18,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,16,17,16,18,17,16,18,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17]","119","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","354","277","","","","","",""
"2178","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","210","2.1.0","699079","white","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","354","","177","273","-4","0","59",""
"null","
          <p style=""color: #FF3333;"">Your reward: 0 points</p>
        ","null","html-keyboard-response","211","2.1.0","701081","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","212","2.1.0","702084","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","213","2.0.0","704086","white","1","W_H_vs_B_L_rep11","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[288,354]","1","0","2","1","-1","1","300","300","[""black"",""white""]","circle","#AAA","3","2","2","16.933333333333334","[16,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17]","120","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","354","288","","","","","",""
"2125","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","214","2.1.0","706212","white","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","354","","81","9","15","6","59",""
"null","
          <p style=""color: #00FF00;"">Your reward: 6 points</p>
        ","null","html-keyboard-response","215","2.1.0","708215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","216","2.1.0","709217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","217","2.0.0","711220","white","0","W_H_vs_B_L_rep13","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[341,252]","1","0","2","1","-1","1","300","300","[""white"",""black""]","circle","#AAA","3","2","2","16.941666666666666","[16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17]","120","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","341","252","","","","","",""
"3248","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","218","2.1.0","714469","white","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","341","","191","259","7","0","59",""
"null","
          <p style=""color: #FF3333;"">Your reward: 0 points</p>
        ","null","html-keyboard-response","219","2.1.0","716472","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","220","2.1.0","717475","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","221","2.0.0","719479","black","0","B_H_vs_W_L_rep1","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[88,178]","1","0","2","1","-1","1","300","300","[""black"",""white""]","circle","#AAA","3","2","2","16.96638655462185","[25,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,17,17,16,18,17,16,17,17,17,17,16,18,17,16,18,17,17,17,17,17,17,16]","119","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","88","178","","","","","",""
"3543","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","222","2.1.0","723023","black","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","","269","181","3","0","59",""
"null","
          <p style=""color: #FF3333;"">Your reward: 0 points</p>
        ","null","html-keyboard-response","223","2.1.0","725025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","224","2.1.0","726028","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","225","2.0.0","728032","white","0","W_H_vs_B_L_rep8","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[5,278]","1","0","2","1","-1","1","300","300","[""white"",""black""]","circle","#AAA","3","2","2","16.941176470588236","[20,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,16,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","119","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","5","278","","","","","",""
"3076","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","226","2.1.0","731110","white","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","188","262","-16","0","59",""
"null","
          <p style=""color: #FF3333;"">Your reward: 0 points</p>
        ","null","html-keyboard-response","227","2.1.0","733112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","228","2.1.0","734114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","229","2.0.0","736118","white","1","W_H_vs_B_L_rep6","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[254,334]","1","0","2","1","-1","1","300","300","[""black"",""white""]","circle","#AAA","3","2","2","16.941666666666666","[19,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16]","120","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","334","254","","","","","",""
"1886","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","230","2.1.0","738005","white","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","334","","75","15","41","0","59",""
"null","
          <p style=""color: #FF3333;"">Your reward: 0 points</p>
        ","null","html-keyboard-response","231","2.1.0","740008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","232","2.1.0","741010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","233","2.0.0","743015","black","0","B_H_vs_W_L_rep7","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[96,161]","1","0","2","1","-1","1","300","300","[""black"",""white""]","circle","#AAA","3","2","2","16.96638655462185","[22,17,17,17,17,17,17,17,17,17,17,17,17,17,16,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,16,18,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,16,17,16,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","119","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","96","161","","","","","",""
"3061","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","234","2.1.0","746078","black","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","","-10","100","4","9","59",""
"null","
          <p style=""color: #00FF00;"">Your reward: 9 points</p>
        ","null","html-keyboard-response","235","2.1.0","748080","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","236","2.1.0","749082","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","237","2.0.0","751086","white","1","W_H_vs_B_L_rep3","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[286,5]","1","0","2","1","-1","1","300","300","[""black"",""white""]","circle","#AAA","3","2","2","16.941666666666666","[17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,18,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,17,16,18,17,17,16,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,18,17,17,17,17,17,17,17,17]","120","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","5","286","","","","","",""
"3793","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","238","2.1.0","754879","white","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","59","31","26","4","59",""
"null","
          <p style=""color: #00FF00;"">Your reward: 4 points</p>
        ","null","html-keyboard-response","239","2.1.0","756882","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","240","2.1.0","757884","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","241","2.0.0","759888","black","0","B_H_vs_W_L_rep13","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[91,156]","1","0","2","1","-1","1","300","300","[""black"",""white""]","circle","#AAA","3","2","2","16.908333333333335","[14,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,18,17,17,17,16,17,17,17,17,17,17,17,16,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,16,17,17,17,17,17,16,18,17,16,18,17,17]","120","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","91","156","","","","","",""
"3581","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","242","2.1.0","763470","black","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","","21","69","-22","5","59",""
"null","
          <p style=""color: #00FF00;"">Your reward: 5 points</p>
        ","null","html-keyboard-response","243","2.1.0","765473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","244","2.1.0","766475","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","245","2.0.0","768479","black","0","B_H_vs_W_L_rep12","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[103,157]","1","0","2","1","-1","1","300","300","[""black"",""white""]","circle","#AAA","3","2","2","17.016806722689076","[23,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,18,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,17,17,17,16,18,17,17,17,17]","119","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","103","157","","","","","",""
"8487","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","246","2.1.0","776966","black","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","","-80","170","13","0","59",""
"null","
          <p style=""color: #FF3333;"">Your reward: 0 points</p>
        ","null","html-keyboard-response","247","2.1.0","778969","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","248","2.1.0","779972","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","249","2.0.0","781976","black","1","B_H_vs_W_L_rep14","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[198,108]","1","0","2","1","-1","1","300","300","[""white"",""black""]","circle","#AAA","3","2","2","16.891666666666666","[10,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,18,17,17,17,17,17,16,17,17,17,17,16,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17]","120","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","108","198","","","","","",""
"3847","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","250","2.1.0","785825","black","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","","-14","104","-4","9","59",""
"null","
          <p style=""color: #00FF00;"">Your reward: 9 points</p>
        ","null","html-keyboard-response","251","2.1.0","787827","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","252","2.1.0","788830","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","253","2.0.0","790834","white","1","W_H_vs_B_L_rep9","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[271,356]","1","0","2","1","-1","1","300","300","[""black"",""white""]","circle","#AAA","3","2","2","16.907563025210084","[19,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,16,16,18,17,17,17,17,17,16,17,17,17,17,17,16,17,16,17,16,18,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,15,18,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,16,17]","119","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","356","271","","","","","",""
"3069","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","254","2.1.0","793905","white","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","356","","74","16","20","5","59",""
"null","
          <p style=""color: #00FF00;"">Your reward: 5 points</p>
        ","null","html-keyboard-response","255","2.1.0","795908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","256","2.1.0","796911","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","257","2.0.0","798916","black","0","B_H_vs_W_L_rep9","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[95,177]","1","0","2","1","-1","1","300","300","[""black"",""white""]","circle","#AAA","3","2","2","16.96638655462185","[21,17,16,17,17,17,17,17,17,17,17,17,17,17,17,16,18,17,17,16,17,17,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,16,16,18,17,17,17,17,17,17,17,17,17,17,17,17,17,16,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,16,18,16,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,16,18,17,17,17,17,17,17,17,17,17,17,17]","119","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","95","177","","","","","",""
"3060","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","258","2.1.0","801977","black","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","","339","111","16","6","59",""
"null","
          <p style=""color: #00FF00;"">Your reward: 6 points</p>
        ","null","html-keyboard-response","259","2.1.0","803979","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","260","2.1.0","804982","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-1","","","rdk","261","2.0.0","806985","white","1","W_H_vs_B_L_rep10","false","ALL_KEYS","[""a""]","2000","[]","false","2","[100,100]","1","[285,341]","1","0","2","1","-1","1","300","300","[""black"",""white""]","circle","#AAA","3","2","2","16.916666666666668","[16,17,17,17,16,18,17,16,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,16,18,16,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17]","120","735","461.5","true","15","15","#111","1","true","2","transparent","1470","923","341","285","","","","","",""
"2607","
        <div class=""response-container"">
          <div class=""response-instruction"">
            <p>rotate the bar by using the left and right arrow keys.</p>
            <p>when you are determined, press the Enter key.</p>
          </div>
          <div class=""response-circle"">
            <div class=""response-fixation""></div>
            <div id=""bar"" class=""rotating-bar""></div>
          </div>
        </div>
      ","Enter","html-keyboard-response","262","2.1.0","809593","white","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","341","","78","12","31","3","59",""
"null","
          <p style=""color: #00FF00;"">Your reward: 3 points</p>
        ","null","html-keyboard-response","263","2.1.0","811596","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<div class=""fixation"" style=""font-size: 60px;"">+</div>","null","html-keyboard-response","264","2.1.0","812598","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
